Tweet,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment.',2,1,1,2,1,-4,3.053,-4.255,1.667,-4.593,1,0,0,1,0,0,0,0,1,0,1.416788,0.890273,1.152524,1.282932,0.44589,0.998289,0.479478,0.99221,4.960153,2.05151,0.947357,0.276527,1.356972,1.778193,0.442774,0.118897,0.735852,0.491505,1.65916,-1.875,0,0,2
'@Sopp97 sorry to upset u madam.If you have got any queries don\"t hesitate to contact our PR department.In the meantime do you fancy a beer?',1,2,1,2,0,-5,7.53,-5.076,3.956,-8.367,1,1,0,0,2,1,0,1,1,4,1.118796,1.027928,0.901778,1.095655,0.86406,0.734401,0.563993,1.800439,4.614958,3.258214,2.13805,2.280353,0.535846,0.189411,0.131137,0.887777,0.537217,0.712994,0.388826,-2.357349,0,0,0
'Changing my hair again ',0,0,0,0,0,0,0.025,-0.656,0.778,-0.185,0,0,0,0,0,0,0,0,0,0,0.142594,0.080511,0.089749,0.116927,0.034983,0.062092,0.054857,0.041662,0.687541,0.074474,0.265407,0,0.162255,0,0,0,0.033075,0.211601,0.1875,0,0,0,0
'@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow',0,1,0,0,0,0,0.679,-2.145,2.858,-9.034,0,0,0,0,0,1,0,0,1,0,0.233627,0.210761,0.156996,0.23384,0.121536,0.121562,0.077264,0.279231,1.389766,0.62794,1.606019,1.317696,1.950156,0.111963,0.407296,0.428823,0.460574,0.107229,0.482197,-1.348119,0,0,0
'Look at me. Made it through the day without a meltdown. ',0,0,0,1,0,0,1.228,-3.268,1.737,-1,0,0,0,0,0,1,0,0,1,0,0.548317,0.435655,0.668305,0.730648,0.351022,0.516619,0.267054,0.513459,2.850193,1.029056,0.1337,0,0.278152,1.198182,0.825593,1.030406,0.505136,0,0.147024,-0.311301,0,0,0
'Today has dragged on ',0,0,0,1,0,-1,0.047,-1.597,0.45,-0.371,0,0,0,0,0,0,0,0,0,0,0.30344,0.046145,0.087536,0.254755,0.016199,0.203583,0.043949,0.07273,0.872159,0.074089,0.441304,0,0.61353,0,0.545999,0.072825,0.481585,0,0.229167,0,0,0,0
'@STLouis_RamsFan their whole team is limited when they\"re on the field. ',0,1,0,1,0,-1,1.785,-1.361,0.574,-3.032,1,0,0,0,0,1,0,1,1,0,0.623845,0.294336,0.630354,0.637284,0.138831,0.22526,0.191704,0.347429,2.347267,0.559191,1.331767,0.462286,0.96176,0,0.267322,0,0.570801,0,0.535417,-0.290625,0,0,0
'@smb_ryan @Kamper10 I couldn\"t care less about #GOTHAM. I haven\"t watched it since the mid point of season 1. ',2,1,0,0,2,0,1.868,-4.438,0.505,-4.829,0,0,0,0,0,0,0,1,0,1,1.043796,0.522209,0.821409,1.023358,0.401555,0.508945,0.321929,0.711405,4.24584,1.487864,0.309905,0.94434,0.415637,1.249722,0.016145,0.457415,1.245083,0.310198,0.50855,-0.666667,0,0,0
'#GoodAfternoon! ^^ Doesn\"t matter whn you #start something, as long as you start it #today. \"Age\" only exists in the mind. You are #Timeless',0,2,0,0,1,0,7.268,-1.999,8.206,-5.286,0,2,0,0,0,0,0,0,0,0,1.178606,1.306733,0.95003,1.291095,1.440639,0.544879,0.642309,1.720269,4.626209,3.693859,1.179342,0,1.708953,0.561818,2.398826,1.963918,0.516735,3.364047,0.356696,-0.397703,0,0,0
'Every year I go to universal studios to horror nights as a 3rd wheel lol 😊😂',1,1,0,0,3,0,1.639,-2.137,2.372,-2.216,1,0,1,1,0,1,1,0,1,0,0.50626,0.617379,0.517849,0.468681,0.404089,0.303144,0.275123,0.440102,2.136817,1.31653,0.488912,0.791052,0.017036,1.047776,0.529996,0.061785,0.247315,0.014979,0.180834,-0.552083,0,0,0
'@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing #terrorism',0,1,0,1,0,-1,1.209,-1.721,1.045,-4.112,0,0,0,0,0,0,0,0,0,0,1.378884,0.339461,1.053626,1.610648,0.091306,0.91722,0.23445,0.370008,3.820369,0.404001,0.909466,0.044536,0.169185,3.263753,0.275509,0.420095,0.869881,0.128461,0.041667,-0.25,0,0,0
'Do you think humans have the sense for recognizing impending doom? ',1,2,0,2,0,-2,1.933,-1.572,0.777,-3.405,0,1,0,2,0,0,0,0,1,1,0.704788,0.618047,0.538196,0.608108,0.542956,0.212051,0.417932,0.888296,2.160981,1.934759,0.490088,0.167057,0.593383,1.645384,0,1.825922,0.058726,0.493035,0.400947,-0.396635,0,0,0
'Bring on my interview at hospital tho 🙈🙈 #nervous',0,0,0,0,0,0,0.861,-2.433,1.392,-0.801,0,0,0,1,0,1,0,1,0,0,0.199103,0.098933,0.10918,0.165163,0.057315,0.071092,0.048719,0.11581,0.74256,0.259595,0.047555,0.640477,0.079352,3.397055,0.190885,0.053435,0.165171,0.103802,0.166667,-0.043651,0,0,0
'@kohara19 It\"s a rare land octopus. Be very afraid.',0,1,0,1,0,-2,1.73,-1.317,1.301,-1.548,0,0,1,1,0,0,0,0,1,1,0.419578,0.427442,0.384063,0.458613,0.539902,0.233373,0.399064,0.543315,1.810319,1.409349,0.024281,0.263771,0,1.726714,0.620746,0,0.198051,0.99444,0.552083,-0.79375,0,0,0
'i\"d let jiho step on my throat but he\"d probs be afraid he\"d hurt me',0,2,0,2,0,-4,2.909,-6.906,0.556,-3.16,1,0,0,2,0,1,0,0,2,0,1.392874,0.554482,0.847592,1.268564,0.351078,0.640639,0.383899,0.929662,4.638501,1.332441,0.995093,0,0.371621,1.460184,0,0.590103,0.523223,1.891753,0.104167,-3.119345,0,0,0
'This week\"s Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. #breathless',0,1,0,1,0,0,1.472,-3.03,2.682,-3.152,1,0,1,1,0,1,0,0,1,0,0.980599,0.8491,0.935784,1.031621,0.496663,0.463853,0.480704,0.962254,3.632756,1.695996,0.686704,0.739659,0.532054,1.295019,0.194949,0.839709,1.687642,0,0.521644,-0.416667,0,0,0
'@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... ',0,0,0,0,0,0,0.314,-0.096,0.227,-0.169,0,0,0,0,0,0,0,0,0,0,0.176294,0.150778,0.261415,0.192591,0.082798,0.048799,0.049309,0.133623,0.816699,0.493221,0,1.1091,0.013872,0.053112,0,0,0,0,0,-0.466667,0,0,0
'I had a panic attack when I couldn\"t find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic',0,3,0,3,0,-7,1.93,-8.302,1.311,-4.456,2,0,0,2,0,0,1,0,2,0,1.156876,0.939409,0.873058,1.09007,0.591116,0.639313,0.626799,0.952646,5.165482,1.821218,1.217173,0.351298,0.942557,6.001286,0,0.017488,2.217722,0,0.467952,-2.657098,0,0,0
'@washingtondc @NMAAHC That is Noah Ark, it\"s a terrific design.',1,0,1,0,4,0,3.817,-0.217,4.889,-0.739,0,0,0,0,0,1,0,0,0,0,0.451357,0.345997,0.616272,0.564639,0.399471,0.260654,0.233677,0.560577,2.17179,1.169423,0.024281,0.270366,0.088092,0,0.149878,0.428823,0.545006,0.559496,0.194196,-0.041667,0,0,0
'@Beetrootrabbit it was, work was an awful reality on the Tuesday @verilyberrily @emmmmerla, thanks so much for coming! xx',0,1,1,1,2,-3,3.494,-3.729,5.136,-3.312,1,1,1,1,0,1,0,0,1,0,0.535102,1.157082,0.501353,0.477873,1.504417,0.241477,0.463341,1.321219,2.142367,3.040346,0.153498,0.730836,0.612368,0.668282,1.144849,0.42899,1.71519,0.736367,0.68946,-0.715774,0,0,0
'@peacexxanna your nightmare',0,1,0,1,0,0,0.805,-1.395,0,-0.921,0,0,0,1,0,0,0,0,1,0,0.040574,0.084776,0.048351,0.032519,0.13303,0.012612,0.028521,0.08618,0.237875,0.239417,0.036483,0,0.173706,1.14781,0,0,0,0,0,-0.145833,0,0,0
'@stephtikkanen oh so true, so true. ',2,0,0,0,4,0,1.102,-0.777,0.36,-0.422,0,0,0,0,2,0,0,2,0,2,0.242371,0.264755,0.132445,0.152372,0.240811,0.118715,0.165932,0.173891,1.003364,0.582696,0.040305,0,0,0.225223,0.312944,0.074997,0.002351,1.409429,1.463151,0,0,0,0
'Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS �?and pick up my new flat keys ',1,1,1,0,2,-1,2.543,-4.611,4.94,-1.73,1,1,0,1,0,0,0,0,1,3,0.659657,0.913382,0.461738,0.66683,0.520337,0.354266,0.45949,0.846709,3.129875,2.40403,1.32631,1.150335,0.639132,1.683319,1.364404,0.530292,0.05688,0.045545,1.114719,-1.047484,0,0,0
'not only was that the worst @EGX that\"s I\"ve attended but worth one of the worst cons I\"ve been to in the last 5 years ',1,2,1,3,2,-6,2.698,-8.578,1.296,-7.572,0,0,0,0,0,0,0,0,0,1,2.140156,0.891286,3.200752,2.868942,0.579196,2.136445,0.753581,1.21775,8.813459,2.426772,0.471248,0.086399,0.945923,0.33962,0.292615,1.581832,1.705204,0.561116,0.44375,-3.821528,0,0,1
'@mcauley_ross rojo is awful',0,1,0,1,0,-3,1.658,-1.91,0.005,-2.006,1,0,1,1,0,1,0,0,1,0,0.022734,0.022601,0.009306,0.012097,0.012889,0.014314,0.007777,0.029452,0.039605,0.044405,0.038731,0,0.612368,0,0,0.103025,0.00592,0,0,-0.653274,0,0,0
'@Relaqss I know she did horrible shit, but it wouldn\"t make anything better in the end, but your choice',1,1,1,2,2,-7,3.015,-5.57,1.469,-6.565,2,0,2,1,0,0,0,0,2,1,1.103707,0.701248,0.881382,1.019083,0.601201,0.526174,0.499715,1.046184,4.633149,2.238544,0.62977,0,1.652857,0.125775,0.243859,0.343976,0.3864,0.573649,3.693725,-0.941667,0,0,0
'@JessicaLRohlik you seriously need to pop out of some curtains while matt is filming  to scare the bejesus out of him.',0,2,0,1,0,-2,2.373,-2.42,2.345,-3.73,1,1,0,1,0,0,2,0,2,0,0.995512,0.936106,0.7226,0.998738,0.531033,0.370278,0.414145,1.08421,3.44172,2.210206,0.622406,0.887551,0.624353,2.077302,0,0.030216,1.541366,0.199074,0.339059,-1.764394,0,0,0
'@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. #shudder',1,0,0,2,0,0,2.005,-1.873,3.994,-8.348,1,0,1,0,0,0,0,0,1,0,1.26871,0.781954,0.939977,1.204816,0.426989,0.508709,0.436528,0.82033,4.371748,1.918943,0.261726,0.169779,2.998023,0,0.501858,0,0.139711,0.415212,1.486525,-1.374405,0,0,0
'How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself',3,1,1,1,3,-4,3.71,-2.187,6.855,-8.218,0,0,0,0,0,0,0,0,0,0,1.996112,1.601841,1.627258,1.634459,1.421283,0.874404,1.196505,1.847541,6.026527,4.281032,1.587441,0.088277,1.448673,1.659402,2.803262,0.413744,2.388007,1.629357,1.548512,-0.043269,0,0,0
'@BritishBakeOff Val\"s \"soggy bottom\" face will haunt me. Stay strong V-dog!',2,1,1,1,2,-1,2.994,-3.349,1.764,-2.482,0,0,0,1,0,1,0,0,2,0,0.608829,0.546729,0.476025,0.747209,0.602997,0.292441,0.217375,1.16226,2.208861,2.170438,0.645066,0.214607,2.394195,0.11049,0,0.959168,0.037549,1.534149,0.231953,-0.736111,0,0,0
'I feel ghastly and I\"m really hoping it\"s just a post-birthday slump. Back to full research mode tomorrow either way.',2,2,0,2,2,-2,1.598,-9.659,3.324,-4.596,0,1,1,1,0,1,0,0,2,1,0.84606,0.537222,0.84371,1.044677,0.396871,0.624739,0.389046,0.713475,4.492606,1.654041,0.217428,1.181345,0.085605,2.166072,0.688357,0.362404,0.846366,0.035886,2.029221,-0.6875,0,0,0
'@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke',0,2,1,1,3,-2,2.273,-1.907,0.565,-5.187,0,2,0,1,0,0,0,0,1,0,0.826126,0.588043,0.960555,0.97481,0.521076,0.522185,0.521085,0.771223,2.883112,1.718401,1.22544,0.689111,2.007178,0.083655,0.887762,0.447905,0.899386,0.234546,0.509375,-1.509028,0,0,0
'@F1abraham holy shit...what the hell happened to your lips!! Fix that shit! #mtv #teenmom #horrible',1,1,1,3,0,-12,2.795,-4.542,0.881,-18.114,3,0,3,1,0,1,0,0,3,1,0.826291,0.55835,1.007792,0.942484,0.575186,0.426631,0.35618,0.405609,3.23641,1.351112,1.717604,0.220347,2.992541,0.163672,0,0.648024,0.650076,0,0,-2.043254,0,0,0
'I\"m excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I\"m covering for @ThrillzCo in the next week',1,0,1,0,3,0,3.671,-2.315,3.49,-0.967,0,1,0,0,1,0,1,1,0,2,1.145447,1.171579,1.265169,1.409757,0.809147,0.534865,0.552202,1.057502,4.766413,2.886069,0,2.608445,0.949436,2.395004,1.529222,1.031086,0,0,0.058469,-0.535417,0,0,0
'It really is amazing the money they give to some of these QB\"s #nfl #texans #brock ',1,0,1,0,4,0,2.481,-1.886,2.373,-6.53,1,1,0,0,1,0,1,1,0,1,1.217618,0.759957,0.801723,0.920869,1.08556,0.403063,0.618989,0.968589,3.782416,2.307896,0.529798,1.209201,0.746941,0,0.581922,0.108885,1.877803,0.302438,1.10625,-0.052664,0,0,0
'ACT 4 #anxiety &amp; #depression group. @livingwellihc beginning Mon October 17 for 6 weeks. Contact me to register now! #mindfulness #Halifax',0,0,0,0,0,0,2.015,-1.882,2.748,-5.614,0,0,0,0,0,0,0,0,0,1,0.427191,0.785499,0.31389,0.464765,0.556075,0.297475,0.261104,0.734874,1.735724,1.938494,0.988436,1.11089,0.279731,6.609094,2.55328,1.1129,0.008993,1.07969,0.516419,0,0,0,0
'@bobcesca_go @sesmithesq \nDidn\"t Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.',1,1,0,1,0,0,2.122,-5.057,3.553,-5.339,0,0,0,1,2,0,1,2,1,1,0.856209,0.872508,0.748727,0.988811,0.69212,0.716743,0.360795,1.084147,3.49895,2.035952,0.073887,0.8242,0.203206,2.043571,1.812036,1.092358,1.328015,0.41808,0.717708,-0.354167,0,0,0
'@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC',0,1,0,2,0,-3,0.386,-3.338,0.859,-1.796,0,0,0,1,0,0,0,0,1,1,0.437993,0.526518,0.363799,0.358417,0.279467,0.237379,0.30445,0.466624,1.8483,0.856429,0.179274,0.38092,0.075638,2.832384,0.344487,0.331911,0.909108,0.53304,0.258469,-1.020833,0,0,0
'@GeneralBakshi Only Indian seems to be afraid of War is @sardesairajdeep n like India is for WAR! WAR! WAR! we cry war. #PakistanMustPay',1,7,1,2,2,-13,2.517,-4.44,1.297,-9.105,0,0,0,6,0,1,0,0,7,0,0.813268,0.946335,0.799367,0.933748,0.908829,0.399434,0.465184,0.793773,2.67326,2.519163,0,2.295276,1.228681,1.545736,0,1.618454,0.020551,0.460335,0.83125,-1.322917,0,0,0
'@Mickeyplyler @QualkTalk the refs are in GT\"s favor tonight. #terrible',1,0,1,0,2,0,2.01,-0.637,0.987,-9.682,0,0,0,0,0,0,0,0,0,0,0.61681,0.415798,0.443374,0.548468,0.278662,0.202063,0.18425,0.382399,1.890994,0.784108,0.726215,0.260848,2.071533,0.462745,0.082539,0.228152,0.239199,0,0.61875,0,0,0,0
'@ManUtd carrick and Herrera proved their worth last night. What more does Rooney need to do to get dropped #awful. Rashford needs to start',1,0,1,0,2,-1,2.986,-4.04,2.224,-11.338,0,1,0,0,0,0,0,0,0,1,1.14895,0.9009,0.616836,0.768103,0.534416,0.542923,0.424776,1.319266,3.69663,2.599452,1.091032,0.993534,2.472231,1.15367,0.641423,0.913274,0.804356,0.561116,0.569923,-0.383226,0,0,0
'Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont  #be #happy',1,1,1,1,5,0,6.447,-1.53,6.18,-3.349,0,1,0,0,1,0,1,1,0,1,0.680701,1.441497,0.545066,0.60166,1.909719,0.323921,0.82274,1.585674,2.681126,4.280264,0.228992,1.232377,1.001933,0.053112,6.814613,0.560632,0.745471,3.899442,0.754577,-0.043658,0,0,0
'I have another test tonight #nervous',0,0,0,0,0,0,0,-1.259,1.278,-0.95,0,0,0,0,0,0,0,0,0,0,0.163118,0.367246,0.117378,0.184972,0.216019,0.203471,0.236046,0.136828,1.011043,0.422945,0,0.179352,0,2.509566,0.525708,0,0.55211,0,0.454303,-0.1875,0,0,0
'both afraid of all the same things',0,1,0,1,0,-2,0.475,-1.057,0.526,-0.85,0,0,0,1,0,0,0,0,1,0,0.378993,0.168919,0.312046,0.298593,0.206512,0.106803,0.128056,0.14824,1.042487,0.388215,0.069447,0,0,1.428501,0.151416,0,0.009748,0.586817,0.375,-0.6625,0,0,0
'Omg he kissed her🙈 #shy #w',0,0,0,0,0,0,0.13,-0.648,0.311,-0.643,0,0,0,0,0,0,0,0,0,0,0.49556,0.146026,0.310101,0.311032,0.178898,0.183546,0.25856,0.24584,1.105263,0.372471,0,0,0.090517,2.292551,0.523128,0.480116,0.378912,0.09642,0,0,0,0,0
'@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare.',0,2,0,2,0,-4,0.926,-3.746,1.48,-2.495,0,0,0,1,0,0,0,0,1,0,1.037517,0.391356,0.97909,0.672398,0.285706,0.404633,0.248201,0.536422,2.864848,1.33978,0.938308,0.163024,0.291379,1.590959,0,0,1.576399,0,0.381494,-0.645833,0,0,0
'@GambieRanger @David__Osland which is why a leader who is encouraging his supporters to deselect is such a concern for many of us.',1,1,1,1,3,0,3.493,-1.761,0.694,-3.68,0,0,0,0,0,0,0,1,0,1,0.866599,0.954678,0.790634,0.796049,0.943106,0.509819,0.368086,1.658896,3.287306,3.1642,0.582707,0.391548,1.811708,0.392289,1.689353,0,0.439301,1.468321,0.372917,-0.145833,0,0,0
'Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans',2,2,2,1,0,-2,3.672,-1.567,3.645,-1.966,0,2,0,1,0,0,0,1,1,2,0.752697,0.907546,0.608941,0.780506,0.668092,0.352218,0.457645,0.902869,2.92148,2.722559,0.582051,1.43627,0.687205,2.825143,2.195535,0,1.666527,0.039918,1.479167,-1.206408,0,0,0
'Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme',2,1,2,1,3,0,2.442,-2.836,3.725,-2.144,1,0,0,0,0,0,0,0,1,0,0.581612,0.788859,0.452074,0.39509,1.27649,0.144503,0.370843,0.649669,1.432022,2.072285,1.341383,0,0,3.208252,1.800777,0,0.50383,0,2.224636,-0.1875,0,0,0
'Heard of panic! At the disco? How about Kach-ing! at the ATM',0,1,0,1,0,-3,1.982,-1.208,1.275,-2.542,0,0,0,1,0,0,0,0,1,0,0.835212,0.582878,0.781864,0.787829,0.666665,0.24122,0.308278,0.452586,2.810227,1.430826,0.230207,0.522968,0.266249,2.783644,0,0.223292,0.813557,0,0.354167,-0.375,0,0,0
'If I\"m working and I know you\"re working., keep in touch with other woman cuz you make me nervous... #OffTop',0,1,0,1,0,-2,4.766,-3.286,2.071,-4.273,0,1,0,1,0,0,0,0,1,2,0.981459,0.840284,0.737884,1.157405,0.701907,0.50968,0.497781,1.479753,4.376424,2.586823,0.837163,0.036221,1.249256,1.663601,0.232522,0.19129,0.556987,0.804581,1.052662,-0.901562,0,0,0
'The \"banter\" from Craigen and Sutton on BT is fucking horrid',0,1,0,2,0,-7,2.089,-3.471,0.88,-3.808,1,0,1,1,0,1,0,0,1,0,1.124575,0.221895,1.071582,0.827846,0.14042,0.423325,0.133392,0.473077,2.759505,0.632144,0.978564,0.753203,1.455686,0.054834,0.035598,0.35983,0.164938,0,0.041667,-1.041667,0,0,0
'@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful.',4,2,2,2,2,-6,2.437,-4.608,0.986,-6.651,2,0,2,2,0,2,1,0,2,0,0.536204,0.570319,0.455821,0.447039,1.402098,0.371944,0.448368,0.945995,2.104432,2.806687,0.077462,0,1.82543,0,1.463346,0.20605,0.451938,1.539102,3.227083,-1.431548,0,0,0
'Just had a massive argument with my alarm today... I didn\"t want to get up. I don\"t know how we\"re going to fix this by tomorrow morning 😕',2,2,0,1,1,-2,3.699,-7.882,4.364,-6.424,1,1,0,1,0,0,1,1,2,1,1.724978,1.310681,1.110402,1.612671,0.645012,0.885177,0.772605,1.268174,6.866152,2.595832,2.714218,0.229105,0.355648,1.61815,1.27548,0.226631,1.095228,0.151293,2.110011,-1.198611,0,0,0
'It\"s 5:55am. I\"m hungry but there is no food. #panic',0,1,0,0,0,-1,1.206,-3.61,0.341,-1.754,0,1,0,0,1,0,0,1,1,1,0.864246,0.47415,0.77932,0.842457,0.32478,0.48942,0.252698,0.620133,3.576582,1.222108,0.657453,0,0.637529,2.007317,0,0.381741,0.00592,0,0,-0.708333,0,0,1
'Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.',2,1,0,2,2,-10,1.058,-6.262,2.13,-6.92,3,1,0,3,0,1,0,1,3,2,1.475395,1.068646,1.272321,1.057217,0.997334,0.660195,0.385869,1.249158,4.069727,2.673198,1.422806,0.319607,3.15956,2.461165,0.469276,2.166614,0.723112,0.218207,0.349584,-1.427083,0,0,0
'@ceIestialfoxx I don\"t even remember that part 😅 the movie wasn\"t terrible, it just wasn\"t very scary and I expected a better ending 🙄',3,2,1,2,2,-5,3.698,-5.262,2.285,-9.17,1,1,1,1,0,1,0,1,1,1,1.569728,0.732391,1.914338,2.112036,0.684038,0.856886,0.704959,0.980725,6.150181,2.668308,0.375785,0.308081,0.700515,1.154283,0.467857,0.588652,2.807767,0.121773,4.234821,-1.577083,0,0,0
'The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums ',2,1,1,0,2,0,5.046,-1.175,6.593,-2.891,1,1,0,1,1,1,1,1,0,2,1.531204,0.984702,1.33167,1.415739,1.044336,0.622645,0.642888,1.272591,4.595872,2.848729,0.553303,1.976572,2.105601,1.196241,0.774191,0.474944,3.038993,0.479051,2.28869,-0.511218,0,0,0
'David\"s #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor',4,1,1,1,0,-2,4.966,-3.325,4.408,-5.07,0,0,0,0,0,0,0,0,0,2,1.637512,1.337814,0.85384,1.75803,0.674829,1.448472,0.51465,1.660616,4.957575,3.125411,0.788865,1.816635,0.789424,3.021316,1.532659,1.448451,1.244693,1.257828,0.53125,-0.634217,0,0,0
'Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS',0,3,0,3,0,-4,1.868,-2.776,3.378,-4.263,1,1,1,0,0,1,0,0,3,0,0.944667,0.817279,1.331573,1.01615,0.352716,0.517883,0.282536,0.437913,4.457464,1.214822,0.381858,1.367979,0.853733,5.162864,1.436805,0.283845,1.203085,1.006203,0.127083,-3.032143,0,0,0
'Ramos with his ground shaking headers..�?',0,0,0,0,0,0,2.247,-0.954,0.42,-1.392,0,0,0,1,0,0,0,1,1,0,0.232614,0.109495,0.087216,0.16879,0.09089,0.047975,0.061464,0.208363,0.627934,0.396769,0.187424,0,0.474476,1.070754,0.124434,0,0.080758,0,0.041667,0,0,0,0
'We\"re all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16',0,0,0,0,0,0,2.585,-0.433,2.182,-4.821,0,0,0,0,0,0,0,0,0,0,0.79914,0.721473,0.42895,0.721363,0.52532,0.314627,0.317772,0.972226,2.623723,2.395832,0.229172,0.472488,0.737328,0.326809,0.217988,0.024296,0.34012,0.151293,0.708333,-0.0625,0,0,0
'My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe',1,0,1,0,0,0,4.155,-1.556,6.743,-1.629,0,0,0,0,0,0,1,0,0,0,0.656308,0.379726,0.718406,0.663491,0.247895,0.35143,0.178651,0.331795,2.578834,0.883717,0.591743,0.397707,1.254947,0.03244,0.856851,0.955211,1.491995,0.198903,0.354167,-0.206656,0,0,0
'@Berbaqueue @_indubioproreo shocking work ethic by our players, Rooney stifled by their laziness',0,1,1,1,0,-3,3.282,-1.317,1.858,-5.02,1,0,0,1,0,1,0,0,1,0,1.031679,0.507837,0.800897,0.829268,0.386067,0.644979,0.536214,0.898676,2.819042,1.420228,0.130207,1.325255,2.263181,0,0.169965,0,1.459949,0.245606,0.262377,-0.375,0,0,0
'Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice',1,0,0,0,0,0,2.272,-2.323,1.964,-7.209,0,0,0,0,0,0,0,0,0,0,0.604359,0.962887,0.330605,0.585694,0.482979,0.323537,0.517986,0.911221,2.19431,1.621745,0.323851,3.431023,0.08315,2.581736,0.578306,0.234507,0.822067,1.05316,0.879827,-0.770238,0,0,0
'Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep',2,0,1,0,3,0,0.654,-9.492,0.875,-13.704,0,0,0,0,0,0,0,0,0,0,0.982301,0.794065,0.94265,0.658629,0.501871,1.060035,0.504828,0.52613,3.57099,1.490601,0.651804,0.285095,1.04896,0.095761,1.542306,3.942861,0.826631,0.043598,1.160329,-0.25,0,0,1
